path	sentence	client_id
common_voice_ckb_29809573.mp3	بەڕاستی نەدەبوو ئەوەندە ئایسکرێم بخۆم	
common_voice_ckb_29809624.mp3	بۆشایی پڕی نهێنییە	
common_voice_ckb_29809698.mp3	ئەو ڕووناکیی ژیانم بوو	
common_voice_ckb_29809750.mp3	زەکەریا پێی گوتم ئەو بەرگریی ئەو نەخۆشییەی هەیە	
common_voice_ckb_29809752.mp3	دەتەوێت لەگەڵ ئازاد بڕۆیت	
common_voice_ckb_29809806.mp3	ژیانم خۆش بوو	
common_voice_ckb_29817877.mp3	عەبدوڵڵا لە هەفتەیەکدا لانی کەم سێ جار حەمام دەکات	
common_voice_ckb_29817878.mp3	ئامۆژگارییەکانی ڕەوەز هەمیشە زۆر یارمەتیدەر بوون	
common_voice_ckb_29845478.mp3	شەمزین ئەوەندەی تۆ بەهێز نییە	
common_voice_ckb_29845553.mp3	ئەوەندەی جاران پێناکەنم	
common_voice_ckb_29867055.mp3	ئەم بوتڵە پڕ بکە لە ئاو	
common_voice_ckb_29867073.mp3	شەعبان لە دۆخێکی زۆر خراپە	
common_voice_ckb_29867094.mp3	بەو جلە جوان دەردەکەوێت	
common_voice_ckb_29908623.mp3	من لە ڕیۆ دەژیم	
common_voice_ckb_29908659.mp3	حەزم لەوە نییە	
common_voice_ckb_29908661.mp3	دەبوایە چاوەڕێی ئێمەت کردبا	
common_voice_ckb_29908663.mp3	دەتەوێت هیچت بۆ بهێنم	
common_voice_ckb_29908664.mp3	شۆفێری نازانێت	
common_voice_ckb_29908707.mp3	لە پێش چاوی ئەو منداڵانە شت مەخۆ	
common_voice_ckb_29908775.mp3	پاریس پایتەختی فەڕەنسایە	
common_voice_ckb_29908803.mp3	هێشتا من زمانی فەڕەنسیم ڕەوان نییە	
common_voice_ckb_29908804.mp3	تا چەند منداڵەکانت دەناسیت	
common_voice_ckb_29908843.mp3	بیرتان نەچێت بۆمان بنووسن	
common_voice_ckb_29908866.mp3	دوێنێ ڕاوکەر پاژنەی وەرگەڕاند	
common_voice_ckb_29908928.mp3	چێژ لە خوێندنەوەی وتارە زانستییەکان وەردەگرێت	
common_voice_ckb_29908957.mp3	نەمتوانی دەرگاکە بکەمەوە	
common_voice_ckb_29908958.mp3	چی وا زوو تۆی هێناوەتە ئێرە	
common_voice_ckb_29908962.mp3	خەریک بوو ئەوەندە پارەم هەبێت کە هەموو ئەو شتانە بکڕم کە پێویستم پێیان بوو	
common_voice_ckb_29908971.mp3	داب و نەریتە کۆمەڵایەتییەکان لە وڵاتێکەوە بۆ وڵاتێکی دیکە جیاوازن	
common_voice_ckb_29908974.mp3	ئاسانە بێتاقەتی بکەیت	
common_voice_ckb_29909017.mp3	هەموو ئەو هێلکانە تازە نین	
common_voice_ckb_29909036.mp3	مەبەستت چییە لە قەیرانی ناوەکی	
common_voice_ckb_29909060.mp3	چاوان بەبەلاش کردوویەتی	
common_voice_ckb_29909061.mp3	هەموو ئەوەی دەمویست ئەوە بوو دنیا داگیر بکەم ئەوە داوایەکی گەورە بوو	
common_voice_ckb_29909093.mp3	دەستەکانت لە دەرەوەی پەنجەرەکە جێمههێڵە	
common_voice_ckb_29909096.mp3	مستەفا دوو کیسەڵی هەیە	
common_voice_ckb_29909118.mp3	پێم وایە تۆ زۆر سەختگریت	
common_voice_ckb_29909185.mp3	سەیارەکەم شوشتووە	
common_voice_ckb_29909186.mp3	چەند سیمکارتتان هەیە	
common_voice_ckb_29909289.mp3	هەموو توانای خۆم دەخەمە گەڕ لە هەموو شتێک	
common_voice_ckb_29909291.mp3	ئاگای لێ دەبێت	
common_voice_ckb_29909294.mp3	وا چاکە ئەمشەو بچین بۆ بینینی فیلمێک	
common_voice_ckb_29909331.mp3	حەز دەکەم فێری ئینگلیزیی ستاندارد بم	
common_voice_ckb_29909335.mp3	پێم وایە تیۆرییەکم هەیە لەسەر ئەوە	
common_voice_ckb_29909359.mp3	سیاسەتوانەکە وەڵامی پرسیاری ڕۆژنامەنووسان دەداتەوە	
common_voice_ckb_29909361.mp3	پێویستم بە کاری ئێوە نییە	
common_voice_ckb_29909362.mp3	مەمنوونی هیچ فرۆشیارێک نەبووم	
common_voice_ckb_29909392.mp3	تکایە باسی خۆتمان بۆ بکە	
common_voice_ckb_29909396.mp3	ڤیان خۆی بڕی	
common_voice_ckb_29909453.mp3	دەمویست پیتزا بخۆم	
common_voice_ckb_29909469.mp3	هەر ئێستا ئەم ڕستەیە دەخوێنیتەوە	
common_voice_ckb_29909499.mp3	هێڵی ئینتەرنێتەکەم خاوە	
common_voice_ckb_29909500.mp3	حەز دەکەم ئاماژە بە یەک شتی تریش بدەم	
common_voice_ckb_29909501.mp3	تۆ زۆر کراوەیت	
common_voice_ckb_29909534.mp3	چاوێکم داخست	
common_voice_ckb_29909552.mp3	یارمەتیم دەدەن لە چاندنی ئەم تۆوانە	
common_voice_ckb_29909554.mp3	خێرا ڕامان کرد تا نەمانگرن	
common_voice_ckb_29909556.mp3	یارمەتیدانی ئەو هەڵەیەک بوو	
common_voice_ckb_29909583.mp3	دەتوانیت ڕووناکییەکە بکوژێنیتەوە	
common_voice_ckb_29909604.mp3	کەسێک لە گەراجەکەمانە	
common_voice_ckb_29909605.mp3	خولەکێک کاتتان هەیە	
common_voice_ckb_29909641.mp3	دەتوانم دەست لە ڕیشت بدەم	
common_voice_ckb_29909644.mp3	ئەحمەد داودئۆغڵو سەرۆک وەزیری پێشووی تورکیا بوو	
common_voice_ckb_29909645.mp3	گیانەکەم تووڕەبوونت لێ نایەت	
common_voice_ckb_29909684.mp3	عوسمان ئەمەی کرد نەک من	
common_voice_ckb_29909721.mp3	یەکێک لە نوێنەرانی خوێندکارە ناڕازییەکانی زانکۆ	
common_voice_ckb_29909747.mp3	عەلی هیچی نەکرد بۆ یارمەتیدانی ڤیان	
common_voice_ckb_29909799.mp3	براکانم هێشتا وەڵامی پرسیارەکانتیان نەداوەتەوە	
common_voice_ckb_29909802.mp3	بیکەن	
common_voice_ckb_29909855.mp3	دەزانیت کە ئەو هەستە چۆنە	
common_voice_ckb_29909856.mp3	کچەکەمان بە شقارتەیەک پەنجەی خۆی سووتاند	
common_voice_ckb_29909895.mp3	هەموو باڵندەیەک ناتوانێت بچڕێت	
common_voice_ckb_29922653.mp3	کاتێک هەواڵەکەی بیست ڕەنگی سپی بوو	
common_voice_ckb_29922658.mp3	من و ئارام هەردووکمان ڕاستییەکە دەزانین	
common_voice_ckb_29922660.mp3	پشتی خۆم شکاند	
common_voice_ckb_29922718.mp3	ماندوو بووم لە خوێندنەوە	
common_voice_ckb_29922719.mp3	هەشت سەد و شازدە	
common_voice_ckb_29922760.mp3	ژوورەکان هەموو خاوێنن	
common_voice_ckb_29922761.mp3	درکم بەوە نەکرد کە جدییت	
common_voice_ckb_29922787.mp3	لەگەڵ خۆی پرتەوبۆڵە دەکات	
common_voice_ckb_29922841.mp3	وا خۆم پیشان دا کە خەواڵووم	
common_voice_ckb_29922846.mp3	کەسێک دەدۆزمەوە	
common_voice_ckb_29922882.mp3	یارمەتیی ئەو دەدەین	
common_voice_ckb_29922919.mp3	متمانەتان پێی هەیە	
common_voice_ckb_29922954.mp3	خواتان لەگەڵ بێت	
common_voice_ckb_29922988.mp3	شاسوار پەیوەندییەکەی پچڕاندووە لەگەڵ لەیلا	
common_voice_ckb_29922990.mp3	هەموو ئەوانە دەگۆڕم	
common_voice_ckb_29923013.mp3	ژووری چاوەڕوانی بەتاڵە	
common_voice_ckb_29923015.mp3	فێربوونی فەڕەنسی سەخت بوو	
common_voice_ckb_29923050.mp3	پرسیارگەلێکی زۆر دێنە ئاراوە سەبارەت بەوەی چۆن حکوومەت دەتوانێت کێشەکان چارەسەر بکات	
common_voice_ckb_29923051.mp3	هەندێک جار ئازارم هەیە	
common_voice_ckb_29923052.mp3	باوکت چ چەشنە کارێک دەکات	
common_voice_ckb_29923085.mp3	ئەو جلکانەم بۆ بدروو دەبێ بۆ جەژن ئامادە بن	
common_voice_ckb_29923119.mp3	هەمان شتی کارزانم داوا کرد	
common_voice_ckb_29923153.mp3	بە هیچ شێوەیەک شیرم ناوێت	
common_voice_ckb_29923154.mp3	ناتوانم قاچەکانم بجوڵێنم	
common_voice_ckb_29923156.mp3	لەبیرت نەچێت دوای ژەمەکان و پێش خەوتن ددانەکانت بشۆیت	
common_voice_ckb_29923186.mp3	ئەو ئەو جۆرە پیاوەیە کە ژن زۆر بەجددی وەرناگرێت	
common_voice_ckb_29923188.mp3	ویستم ئەمڕۆ ئەوە بکەم	
common_voice_ckb_29923189.mp3	هەر بۆم گرنگ نییە	
common_voice_ckb_29923234.mp3	دڵگرانین بە لەدەستدانەکەتان	
common_voice_ckb_29923284.mp3	دەمەوێت بێمەوە ماڵ	
common_voice_ckb_29923327.mp3	دەبێت هەوڵ بدەیت	
common_voice_ckb_29924176.mp3	لەبیرم چووە پاسپۆرتەکەم لەکوێ داناوە	
common_voice_ckb_29941705.mp3	بارودۆخی دیدار و ئامینە زۆر باش نییە	
common_voice_ckb_29941706.mp3	کاتێکی زۆرت هەبوو	
common_voice_ckb_29941723.mp3	پێم وابوو قەرار نییە باسی ڕابەر بکەین	
common_voice_ckb_29941724.mp3	نۆژەنکردنەوە و پاراستنی دەقە کۆنەکان	
common_voice_ckb_29941726.mp3	حەز دەکەیت سەردانی چ وڵاتێک بکەیت	
common_voice_ckb_29941727.mp3	ژیانی لە گەڕان بەدوای حەقیقەت بەسەر برد	
common_voice_ckb_29941759.mp3	دەتوانیت ئەو کتێبانەم پێ بدەیت	
common_voice_ckb_29941781.mp3	هیچ وردەکارییەکی دیکە هەیە	
common_voice_ckb_29941814.mp3	من و مەریەم بەیەکەوە کار دەکەین	
common_voice_ckb_29941816.mp3	کەس منی بۆ ئاهەنگەکە بانگهێشت نەکرد	
common_voice_ckb_29941817.mp3	براکەم شەش ساڵ لە من بچووکترە	
common_voice_ckb_29941838.mp3	وام زانی ژوورەکە بەتاڵە	
common_voice_ckb_29941839.mp3	ئەورووپا گەورەترین بازاڕمانە	
common_voice_ckb_29941840.mp3	پرسیاری ئاوا قورس مەکەن	
common_voice_ckb_29941841.mp3	ئێمە نامانەوێت هیچ بکەین	
common_voice_ckb_29941864.mp3	بۆ من هیچ مانایەکی نییە	
common_voice_ckb_29942667.mp3	ئەمڕۆ کەمێک تات هەیە وانییە	
common_voice_ckb_29942668.mp3	با دەست پێ بکەین	
common_voice_ckb_29942669.mp3	قەڵەو بووم	
common_voice_ckb_29942689.mp3	ڕەنگ بۆ هەور و دارستانان دەگرێتەوە	
common_voice_ckb_29942690.mp3	هەفتەی داهاتوو بەرەو شیکاگۆ بەڕێ دەکەوم	
common_voice_ckb_29942691.mp3	بەجددی	
common_voice_ckb_29942693.mp3	عەلی لە کۆمپانیایەکی ئەلیکترۆنی کاری دەکرد	
common_voice_ckb_29942725.mp3	زیاتر بە کامیان دەدوێیت فەڕەنسی یان ئینگلیزی	
common_voice_ckb_29942731.mp3	دەرکەکە کرابوویەوە	
common_voice_ckb_29943465.mp3	دوژمنی نییە	
common_voice_ckb_29943467.mp3	ڕێک دەزانم چۆنە	
common_voice_ckb_29943495.mp3	پێت وایە کە ڕەنگە مستەفا بباتەوە	
common_voice_ckb_29943497.mp3	نامەوێت لە ماڵەوە بمێنمەوە	
common_voice_ckb_29979321.mp3	بەڕاستی پێت وایە کارۆخ زیرەکە	
common_voice_ckb_29979322.mp3	ئەم شووشەیە شکاوە	
common_voice_ckb_29979324.mp3	تەنیا برادەرین زیاتر نا	
common_voice_ckb_29979326.mp3	کەریم لە دارەکە بازی دا خوارەوە	
common_voice_ckb_29979358.mp3	بڕیار کتێبەکەی لەسەر مێزەکە بەجێهێشت	
common_voice_ckb_29979360.mp3	سەیرم کردی و سام گرتمی	
common_voice_ckb_29979361.mp3	جاران کە لە لەندەن دەژیام لە بانکێک کارم دەکرد	
common_voice_ckb_29979362.mp3	ڕێپێوان بۆ پشتیوانی لە مافی هەژاران	
common_voice_ckb_29979364.mp3	بەسە پێکەنین	
common_voice_ckb_29979379.mp3	بەشداریی گەمەکە بوویت	
common_voice_ckb_29979380.mp3	ڤڵۆگی ژیانی ڕۆژانەم	
common_voice_ckb_29979381.mp3	قەڵەمێکم کڕی بەڵام لەدەستم دا	
common_voice_ckb_29979418.mp3	ئێستا ڕەسمییە	
common_voice_ckb_29979420.mp3	ئاراس ئێستا لە ئوسترالیا دەژی وانییە	
common_voice_ckb_29979425.mp3	بۆم نییە ئەوە بکەم	
common_voice_ckb_29979426.mp3	ئەو منداڵەی ناو لانکەکە زۆر قشتە	
common_voice_ckb_29979454.mp3	کۆکردنەوە و دابەشکردن فانکشنی بیرکارین	
common_voice_ckb_29979456.mp3	چیت بە پارەکەی ئێمە کرد	
common_voice_ckb_29979458.mp3	ڕووسیا زۆر گەورەیە	
common_voice_ckb_29979460.mp3	مەلەم کرد	
common_voice_ckb_29979493.mp3	دەڵێت کە دڵخۆش بووم	
common_voice_ckb_29979494.mp3	بەڵام مەرج نییە ئەو پەتایە کۆرۆنا بێت	
common_voice_ckb_29979495.mp3	شێرزاد دەیزانی کە ڕاست نییە	
common_voice_ckb_29979524.mp3	ئەم دوکانە گوڵی جۆراوجۆر دەفرۆشێت	
common_voice_ckb_29979527.mp3	ناتوانم پێت بڵێم بۆچی ئەوە قەوما	
common_voice_ckb_29979528.mp3	هاوڕێکانی منیان بە دڵ نییە	
common_voice_ckb_29979529.mp3	پێم وایە ئێمە دەناسن	
common_voice_ckb_29979561.mp3	دەچینە ناوەوە	
common_voice_ckb_29979562.mp3	سەلام دختۆر هاتووم دەرزیێکم لێ بدەی	
common_voice_ckb_29979566.mp3	چۆن کۆمپیوتەرەکەت لە ڤایرۆس دەپارێزیت	
common_voice_ckb_29979634.mp3	یاسای پەنابەری هەموار کرایەوە	
common_voice_ckb_29979683.mp3	ئەمە دنیایە کێ دەزانێ چ دەبێ	
common_voice_ckb_29979737.mp3	دراوسێکە هیچ شتێکی نەبینی	
common_voice_ckb_29979738.mp3	ئەلەند و سۆلین دڵخۆش نابن ئەگەر لێرە من ببینن	
common_voice_ckb_29979789.mp3	بە خەیاڵمدا نەدەهات کە تۆ لە فەڕەنسی ئەوەندە باش بیت	
common_voice_ckb_29979791.mp3	کازم گوتی کە هیچ کەس نەیویست یارمەتیی دیلان بدات	
common_voice_ckb_29979792.mp3	ئەم ملپێچە لەلایەن یارانەوە چنراوە	
common_voice_ckb_29979793.mp3	هاوڕێی منداڵیمە	
common_voice_ckb_29979837.mp3	وەلید هەشت کاتژمێر خەوی بێپچڕانی هەبوو	
common_voice_ckb_29979838.mp3	ئایا سیاسەتی بەگژداچوونەوە چەندێک بە زیانی ئەوان دەبێت	
common_voice_ckb_29979839.mp3	تکایە ئەوە مەکڕن	
common_voice_ckb_29979883.mp3	بە دەستخەتێکی جوان ناوی خۆتان بنووسن	
common_voice_ckb_29979887.mp3	چۆن دەزانیت من خۆبەخش نەبووم	
common_voice_ckb_29979889.mp3	خواتان لەگەڵ	
common_voice_ckb_29979921.mp3	ماشەڵڵا ئەو خانووە چەند جوانە	
common_voice_ckb_29979924.mp3	تۆ ئەوەندەی من هەژار نیت	
common_voice_ckb_29979928.mp3	لە تەنیشت ڕێگا بڕۆ	
common_voice_ckb_29979956.mp3	سیروان نازانێت بەدروستی مامەڵە لەگەڵ کارمەندەکانی بکات	
common_voice_ckb_29979962.mp3	کەس ناتبینێت	
common_voice_ckb_29979967.mp3	من و ئەو لە هۆتێلەکە ماینەوە	
common_voice_ckb_29979981.mp3	پێم ناکرێ ڕابکەم	
common_voice_ckb_29979988.mp3	دەچین پیاسەیەک دەکەین	
common_voice_ckb_29980003.mp3	کوردستان پێویستیی بە مۆدێرنکردنی ژێرخانەکەی هەیە	
common_voice_ckb_29980005.mp3	خۆلادان لە کێشەیەک یارمەتیت نادات لە چارەسەرکردنی	
common_voice_ckb_29980006.mp3	ئەوان پێیان گوتم کە هەست بە سەلامەتی ناکەن	
common_voice_ckb_29980007.mp3	ئایا ئەوە پێچەوانەی ڕێساکان نییە	
common_voice_ckb_29980008.mp3	هیچ ناکەین	
common_voice_ckb_30029050.mp3	هەوڵ دەدەم قسەت لەگەڵ بکەم	
common_voice_ckb_30029052.mp3	ئەوان هێشتا خانووەکانیان نەفرۆشتوون	
common_voice_ckb_30029053.mp3	ئەگەر ناونیشانەکە گۆڕا پەیوەندیمان پێوە بکەن	
common_voice_ckb_30029056.mp3	هەندێک خوێندکار بە پێ دەچنە خوێندنگە و هەندێکی تر بە پاس	
